Filename,Image_URL,First_Label,Mean_pixel_intensity,Std_pixel_intensity,Entropy,Edge_Density
3fc6a5f7-c4c6-4154-8a22-b191e368e448.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,74.95,93.84,5.16,15.7427
3fc85743-48b7-4b69-bd57-b9f877e4d595.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,68.42,78.8,5.1,12.2055
3fd78adf-37ba-4b54-a05f-908b613f7df7.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,54.15,74.86,4.86,15.1991
3fd79051-ad96-422a-9e77-b42b61650343.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,81.38,94.61,5.02,15.0157
3fdfabbf-4250-40d7-abe7-05fc4ce97d38.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,115.83,90.72,4.53,12.4003
3fe2f79d-352a-422e-bf2e-4b504d0d107c.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,70.44,76.09,5.49,13.9518
3fe995c9-ea51-4561-950c-cfb5d3a37531.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,59.49,71.21,5.1,12.4286
4007740c-be37-485b-b641-a5f2b658d395.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,86.2,64.18,5.18,11.0348
400ed64d-ceab-4692-96fe-e42fa2255702.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,56.75,70.72,5.07,11.6298
4024c0b1-2937-434b-b108-e04fbe99b0d3.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,82.55,67.57,4.97,9.5679
4028bff0-d2cd-4688-93eb-0c26771c0d99.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,71.09,63.75,5.22,10.4525
402d2b82-f624-4c37-a268-2d97bf338cd5.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,93.59,67.1,4.86,11.1289
403567b0-e32f-4361-864f-8e582cd86e1c.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,98.85,67.72,5.41,10.9098
4043da64-e213-4531-ba3b-d1ef084c0d85.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,62.99,77.3,5.24,13.0656
40440b85-4a1c-46be-9de7-e29e7ce65f03.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,98.76,66.13,4.89,9.5843
404989e3-3ef9-490f-95c2-9ed59947f63e.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,68.05,83.24,4.83,11.0199
404d5973-af8c-42d8-9212-55b281d5349a.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,81.11,81.41,6.1,16.7356
40523897-067d-409f-ba80-158e50aaa9d5.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,43.56,55.82,4.66,10.7259
406430b8-1fd4-4058-b6a9-dcad30bf52a0.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,73.21,89.46,4.96,11.8539
406b43ab-5688-406b-942d-12ebde0f7dfe.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,91.48,94.76,5.71,14.2614
4081539e-cd75-4af5-be77-69ef421edc00.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,61.64,73.41,4.99,11.2876
408402dd-7293-4a88-9eb4-d4a95c26cb38.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,75.12,87.23,4.84,11.795
408c5424-ce3b-468b-9d72-e15cde4ec6c6.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,70.27,80.22,5.36,13.2092
40992881-1a62-45e9-8ac8-2ef43a400bc2.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,57.99,74.83,4.92,12.5943
40a4101f-2518-4388-877f-7ea7532aa51f.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,83.04,90.39,5.2,11.9457
40a49014-8afd-4cb9-a9b4-d2e566427469.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,81.59,85.47,5.74,13.6931
40c68d92-422b-4916-97c9-ca7b0c78c958.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,43.53,57.83,4.87,11.1755
40d5ef77-2547-4e7c-aa58-fa507816b6ee.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,64.67,82.33,5.05,12.5473
40df7aad-1b48-43ad-ac81-5685350b6790.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,42.28,61.92,4.61,12.4765
40e2d319-303f-4e55-9b58-aeaf05664770.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,66.46,83.54,4.69,10.6198
40e5410c-5657-4f7f-bbcd-2f3706fb60f8.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,62.05,72.35,4.94,10.1662
40e635d7-327a-47f9-80f1-a02e516d04d4.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,55.4,77.51,4.78,14.9884
40e6458c-b1b7-4839-9332-339f21135b00.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,68.01,70.17,5.37,12.5795
40f9b5f0-c4d6-4771-a6c2-d5fe2ffb1b7a.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,76.22,94.11,4.92,16.8566
41029e93-d811-4b23-9633-2a890f1a8611.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,67.16,82.72,4.94,11.7561
4112d0c1-0db8-49a3-8fe3-eb565396e4ec.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,58.38,63.63,5.11,11.1038
41272fac-6615-42ab-9a55-847ba67fdcc0.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,78.94,79.68,5.47,13.0504
412fbc9a-f727-46ef-9e8d-5c6fa2d04305.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,60.03,66.67,5.08,10.4962
41300d4f-ade5-4c5f-8d40-d16295b15584.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,105.01,90.94,5.02,13.2263
41462d90-a8d4-4a20-865e-a93ba939910c.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,32.23,46.21,4.21,8.6469
415b4a5e-7668-4f76-af48-4d4480cbaa70.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,93.29,74.98,5.14,13.545
41699634-125d-45cd-bece-478e45b4d09a.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,73.7,79.5,5.76,14.2961
4169abd7-3307-472c-a089-c119c7593dee.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,97.54,53.35,5.28,8.9135
416c4c1d-4c88-436e-b293-87c100c8faaf.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,91.95,70.52,5.23,9.3359
417dad80-58ef-4efa-b0aa-144a46eea5bd.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,75.87,64.84,5.27,10.7095
4182ff34-3f6d-46c7-8afe-753044a4c112.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,68.76,88.55,4.76,10.898
41923603-beb1-4b49-a0f0-34a57785d652.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,82.2,91.71,5.12,11.8324
4194e8b4-13c4-41de-9112-0e76949152e5.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,83.76,99.88,4.68,13.9209
41a3fffd-9717-4eee-acd1-d5faed08e989.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,68.97,68.73,5.36,11.5864
41b4d4d9-aede-4c32-9393-a54f1fba52e6.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,62.57,57.79,5.49,9.4343
41b79cc4-3e6c-44c0-97c3-06a3ac8da6f2.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,49.64,66.22,4.6,10.681
41c9accd-06d8-496f-bf9c-e97f99ff4113.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,94.06,75.95,5.05,10.0509
41ccf1b1-0c2f-4963-bfcb-04d16925568b.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,79.51,69.97,5.42,12.0317
41ce24da-f9a3-4998-9b88-a027abea5393.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,80.27,94.51,5.18,16.708
41d67372-9bee-4800-8c01-44122b6aae41.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,44.9,47.94,5.24,9.4878
41db1e19-7ddc-478f-9ece-70cf1ef6e8f2.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,90.46,84.4,5.31,14.4585
41dd8e33-b099-4150-8341-9ec3baa138c1.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,70.33,84.89,5.06,13.718
41dfbef3-454f-41f5-b49b-c95493830695.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,58.13,61.55,5.04,9.6894
41f2664e-5e76-4888-ad57-67a900574178.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,75.19,79.73,5.48,12.8054
41ff82e4-9802-422b-baa0-330f56ba29aa.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,52.75,73.47,4.88,14.3053
421209ac-dfbe-4c68-9ebe-d0852fe4ff9c.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,63.18,72.31,5.11,10.5605
421fb0d1-1dc0-4180-9661-9c3bf246017d.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,73.52,85.69,5.1,11.8499
4223ec0b-2f0a-4c0e-ba8d-a577bb85eefd.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,95.67,69.77,5.1,11.759
422441b9-fb00-4fc4-b1f8-fe4bedb42d91.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,108.7,86.23,4.92,13.6613
422d5b58-7ff8-4cdd-b54a-2d4105d52f09.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,83.77,73.97,5.79,13.3126
422f6d8f-37cc-4425-882f-3f87adc3384d.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,67.36,80.8,4.9,11.739
42300069-2b69-4e65-a2bc-741e3fde3dba.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,116.54,79.01,5.19,11.3692
423f81b5-9e22-4449-8f47-30dce7d3deb4.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,65.9,77.51,5.19,13.0195
424037cc-53a0-4022-bfbe-e90c489f91ac.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,85.16,90.81,5.74,14.4347
42462529-3c43-4cda-a3d8-caee7405effc.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,82.42,86.07,5.76,13.3128
4246dce4-ecbc-4831-a86d-143936599309.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,68.85,80.07,5.09,13.2294
424d44dd-d3fa-4365-9382-1eb969c1caef.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,64.35,70.52,4.98,10.7294
4254399e-3dd9-4405-9364-ab563432c1c7.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,51.4,63.73,4.96,11.8303
425afdb1-bdf3-42c3-9943-bfbf7a6ff1f8.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,75.48,90.24,5.11,11.9565
425fdf02-6a38-43e3-a1b6-f2a79251bf55.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,70.55,80.37,5.36,13.4454
4268b73c-f3f3-4128-822d-8bcbe9d88422.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,76.1,80.5,5.72,14.3913
4268fdf2-b753-439e-8b06-8a27b409c1f7.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,62.38,72.51,5.26,11.8079
42770be1-b771-4b64-9b5a-6066c0edd5e4.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,60.54,63.01,5.05,10.9803
427dd188-4ce0-455b-9771-7d6cad9a7713.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,74.88,90.72,5.03,12.036
428e64f1-d05e-43e6-a55c-a62b4dad21a1.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,108.3,69.47,5.71,12.3504
4294a7d6-bd6c-4ef0-8cf1-a30fb54d310a.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,71.36,74.33,5.2,12.3725
429ca7af-5049-41bb-b943-20193b361a65.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,64.68,78.55,5.22,11.6744
42a05626-d5a8-4e33-8293-c9931589bf04.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,91.66,74.36,5.11,12.1679
42ab141a-1c71-44b0-9dcd-c479d967be0e.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,62.56,80.96,4.98,14.4165
42ac4fed-3501-4263-8bd0-d29f79e89c29.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,78.02,93.76,4.99,13.8954
42b682c1-8166-45b4-8910-03c3c84f71d3.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,83.08,68.24,5.13,10.4762
42b81f31-368f-4e8a-86aa-cc9583878539.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,71.45,67.4,5.3,10.7704
42bcfd30-47c2-45c5-933f-26f6ef7e86de.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,74.52,86.19,5.35,13.3496
42c860f7-e2eb-400a-9a2f-436469220c2b.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,56.46,61.02,5.01,9.5665
42d50088-17d7-404d-8c2b-25e769be3359.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,71.34,84.21,5.09,11.7487
42d5ecec-557c-4035-ad21-bc1e42e5f29a.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,88.25,98.61,5.22,15.0965
42db534f-b7fa-4304-8d63-db16ea8a55c2.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,69.48,81.55,5.57,15.7947
42dbbc6e-ae65-43b4-9944-c61f89778858.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,68.86,78.71,5.3,14.1497
42dde448-f739-4427-8543-6fe74da5bc3c.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,107.75,80.63,5.16,11.54
42e65901-3ffb-4a9b-96e2-28377d702d77.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,62.96,60.03,5.5,10.6208
42fe4017-c7d8-4e88-bf10-6b61efa452a4.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,63.0,74.27,5.2,13.6316
430eee1e-cde3-495d-8d55-91ab3036dcf9.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,101.88,67.64,5.36,11.6701
4313597d-7d19-417a-ba33-832593afc683.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,63.44,71.79,5.08,10.8123
431d639d-0149-466d-b422-716e5ce7e5ed.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,63.28,71.39,4.82,11.0498
432a037d-e9db-4454-af22-f1da72ee19b5.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,82.33,83.05,5.28,11.1586
43481d38-0b28-4451-b93b-aa9acdef0c69.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,78.54,90.25,5.3,11.9505
434cfef9-6c88-48d8-8549-18207b210bdd.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,81.29,99.06,4.86,13.0634
434e858d-05ca-4574-b690-7c1b3f8392de.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,65.75,84.12,5.09,14.5216
43547f49-146f-4727-9a1f-43ef37e0bfe1.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,75.39,88.88,5.17,12.2759
435dd740-3b6f-4e50-9f42-0c0c2bb51136.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,56.44,77.04,4.92,15.2871
4367ea49-79b4-4d76-9511-d2620c32e21a.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,67.36,88.33,5.03,17.3358
4376a483-d7f4-408b-8972-ae2a43b2efef.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,83.61,101.36,5.0,14.5699
4377f70c-f7c1-4e5e-a262-6523caaee743.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,116.02,83.48,4.19,9.4799
4378ffe0-eb48-4fa1-abde-755774324ec9.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,75.48,90.24,5.11,11.9565
43899620-732b-4de7-8c09-2d4305a3eaff.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,61.44,68.1,5.27,12.5459
438ddd3a-786b-4c93-abe6-1e25a44c0671.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,76.53,90.01,5.29,15.4546
4395f5cb-ab4a-40eb-b19e-5ddff586ad54.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,94.1,66.39,5.28,10.9176
4399363c-2fbc-4ea3-a254-e75c3c1b7bb1.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,68.01,81.06,5.09,12.9812
43aa7a50-513e-4a31-b3f4-761756e9237c.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,57.21,70.57,5.0,10.6951
43ae5508-66ae-4eb8-81f5-a254ff6b49fc.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,58.34,66.78,5.03,10.8379
43ae8331-17af-41b5-b3b8-2041535808ac.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,84.41,77.37,5.47,13.2772
43ae8e20-69a5-4442-903f-56632dfb04ea.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,73.44,84.66,5.28,13.2347
43b50daa-9cc4-45b0-91ad-96fda39b365c.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,122.96,90.6,4.66,12.9773
43bf1280-5ba5-4dab-a4c6-bdf6b8051a7b.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,95.82,88.73,5.22,14.8625
43c68d87-d2eb-459b-91eb-40868b099c53.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,81.85,94.44,5.23,15.307
43c77ae5-edb2-4aed-91c0-a8790fd0dd70.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,87.19,102.73,4.99,13.1118
43ceb042-813f-4358-8c10-f5850f114385.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,111.07,82.16,5.08,10.997
43d85ce3-caba-47d8-a7d3-743e38167886.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,68.58,71.35,5.29,12.0036
43e9f2bb-ff42-46c0-829f-10233f5469b5.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,58.4,74.0,4.98,12.792
43f62c88-ae17-4120-8254-8259c375fba7.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,49.53,54.72,4.9,10.4531
440d2ebb-0c27-4587-98c0-dd7e2b6b764d.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,53.5,66.42,4.96,11.2614
4411e105-2340-4368-b2a2-408e1b95297c.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,62.33,67.84,4.72,9.9374
4412e3c5-731e-4ba5-8543-f546550d8d4a.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,70.06,82.34,5.38,14.2618
4435c31a-433c-4ef5-8259-1dfd4038bae8.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,83.98,87.17,4.79,12.3732
4435f8f5-2627-4757-bcb8-1bb0e95ca474.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,61.7,80.33,5.03,13.9532
444d746d-1e36-418f-b27e-8b30f4655c06.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,80.54,84.48,5.34,15.224
4457c13b-c34b-4300-bb70-68f9964448eb.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,63.3,81.28,5.02,12.1335
445f4ac6-2eef-491f-b108-7dce6c10ad4a.jpg,https://drive.google.com/uc?export=view&id=1bVyE2HB-qyfGle-q9dF24q5EGlukHTKA,ModerateDemented,87.41,102.16,4.77,12.9074
